Wall time,Step,Value
1706772132.929421,20580,0.8576656579971313
1706772155.8357797,20760,0.9142236709594727
1706772204.1522357,21140,0.911334753036499
1706772239.727607,21420,1.0248169898986816
1706772242.2808504,21440,0.8346346020698547
1706772247.3469205,21480,0.9289560317993164
1706772257.4920475,21560,0.8020092248916626
1706772280.4245281,21740,0.8491523861885071
1706772311.0588963,21980,0.8002031445503235
1706772321.2611692,22060,0.8639614582061768
1706772326.385507,22100,0.9636651277542114
1706772339.1574244,22200,0.9495716691017151
1706772344.2662635,22240,0.9141780138015747
1706772369.7789412,22440,0.9004851579666138
1706772379.9748712,22520,0.8680629730224609
1706772397.7571867,22660,0.9431377053260803
1706772402.84862,22700,0.8693245053291321
1706772433.4142704,22940,0.7665432691574097
1706772446.1116943,23040,0.946725070476532
1706772448.6475809,23060,0.8711154460906982
1706772479.1526928,23300,0.8975603580474854
1706772504.5760107,23500,0.8078382015228271
1706772509.6589,23540,0.930186927318573
1706772530.0721407,23700,0.8798850774765015
1706772552.9484293,23880,0.813050389289856
1706772555.494849,23900,0.8519957065582275
1706772616.468036,24380,0.8426327705383301
1706772634.2098014,24520,0.9128386378288269
1706772687.5893488,24940,0.8733536601066589
1706772700.4834037,25040,0.816763699054718
1706772703.024333,25060,0.8271183967590332
1706772708.0990486,25100,0.8917230367660522
1706772715.754357,25160,0.9568643569946289
1706772725.9674551,25240,0.8597432374954224
1706772741.2657952,25360,0.8367345333099365
1706772751.4853094,25440,0.8776993751525879
1706772764.285515,25540,0.9545578956604004
1706772820.3437192,25980,0.9113672375679016
1706772840.7201774,26140,0.8456706404685974
1706772881.3864763,26460,0.892056941986084
1706772888.9910734,26520,0.9713627696037292
1706772939.7784731,26920,0.8385292291641235
1706772977.8551264,27220,0.8865771293640137
1706772988.0378969,27300,0.901558518409729
1706773016.0581286,27520,0.8704043626785278
1706773018.622589,27540,0.8793946504592896
1706773123.3987384,28360,0.8763518333435059
1706773176.8513622,28780,0.8832235932350159
1706773179.401525,28800,0.8160955309867859
1706773225.1362822,29160,0.8003386855125427
1706773227.6830378,29180,0.8553409576416016
1706773268.3505812,29500,0.8509901165962219
1706773273.4354074,29540,0.8769711852073669
1706773308.9738522,29820,0.7894692420959473
1706773319.14641,29900,0.9263587594032288
1706773339.5688486,30060,0.9286803007125854
1706773359.9662263,30220,0.9600833058357239
1706773367.5739615,30280,0.8555448055267334
1706773375.242246,30340,0.9109035730361938
1706773405.8559306,30580,0.8913370966911316
1706773456.9185905,30980,0.8145737051963806
1706773464.5606794,31040,0.8454384803771973
1706773500.1821384,31320,0.9190342426300049
1706773507.8293417,31380,0.8003849983215332
1706773520.5679798,31480,0.8218435049057007
1706773528.1816652,31540,0.8598635196685791
1706773551.01646,31720,0.8500407934188843
1706773578.9494119,31940,0.8584977388381958
1706773591.710694,32040,0.8247207403182983
1706773596.785861,32080,0.8147181272506714
1706773657.8894908,32560,0.8121589422225952
1706773678.2505643,32720,0.8215191960334778
1706773683.3558562,32760,0.855067253112793
1706773767.5124133,33420,0.7945976257324219
1706773790.4348066,33600,0.8474652767181396
1706773805.7256498,33720,0.8512964844703674
1706773828.6242301,33900,0.7551206350326538
1706773848.9454212,34060,0.85675448179245
1706773854.0382318,34100,0.9020864367485046
1706773861.662872,34160,0.8815977573394775
1706773871.8447423,34240,0.89020836353302
1706773889.6155467,34380,0.8163381814956665
1706773958.0503085,34920,0.8708702325820923
1706774034.4869413,35520,0.8788260817527771
1706774039.3492284,35560,0.8321689367294312
1706774070.1662714,35800,0.8354196548461914
1706774077.8431618,35860,0.96450275182724
1706774098.2176578,36020,0.8053855299949646
1706774217.6723437,36960,0.8586465716362
1706774227.815169,37040,0.795661449432373
1706774250.6899061,37220,0.8811467885971069
1706774263.4353764,37320,0.8237401843070984
1706774268.5244162,37360,0.8044179677963257
1706774322.1078386,37780,0.8222875595092773
1706774350.1585128,38000,0.8873021602630615
1706774357.8094592,38060,0.9225685596466064
1706774373.1697018,38180,0.7988355159759521
1706774375.729653,38200,0.8083605766296387
1706774413.8637931,38500,0.9275497198104858
1706774444.4838119,38740,0.8560866117477417
1706774454.663154,38820,0.8802580833435059
1706774467.407004,38920,0.7860366106033325
1706774472.4750924,38960,0.8982347249984741
1706774505.5128684,39220,0.7444735169410706
1706774508.0648272,39240,0.9182935357093811
1706774520.743134,39340,0.7649095058441162
1706774548.6574304,39560,0.7843571901321411
1706774553.7553377,39600,0.8398004770278931
1706774574.106552,39760,0.9186030626296997
1706774785.6350498,41420,0.7908535003662109
1706774808.4967039,41600,0.8137624859809875
1706774833.9238422,41800,0.7982286810874939
1706774861.8772194,42020,0.835042417049408
1706774897.468179,42300,0.8848631978034973
1706774900.0001945,42320,0.8047412633895874
1706774910.1712656,42400,0.90967857837677
1706774912.7145143,42420,0.8419899344444275
1706774930.4675994,42560,0.838025689125061
1706774961.235602,42800,0.7964543104171753
1706775037.9503627,43400,0.9418540596961975
1706775101.6204436,43900,0.8308173418045044
1706775139.7304971,44200,0.8536362648010254
1706775155.010267,44320,0.8725714087486267
1706775215.9289417,44800,0.8638567328453064
1706775228.6282783,44900,0.7608036994934082
1706775387.666318,45640,0.791144847869873
1706775539.1270607,46340,0.7477625608444214
1706775552.035684,46400,0.8458371162414551
1706775614.2776935,46860,0.8405853509902954
1706775657.8265436,47200,0.8799207806587219
1706775734.3719604,47800,0.7704545855522156
1706775744.5733023,47880,0.8257430791854858
1706775747.1153674,47900,0.8595898151397705
1706775853.9655223,48740,0.8672410249710083
1706775866.645494,48840,0.8196825385093689
1706775899.7033784,49100,0.821574330329895
1706775920.0687265,49260,0.7932431697845459
1706775927.66577,49320,0.7752478718757629
1706775978.4524207,49720,0.7746359705924988
1706775998.7971618,49880,0.9208066463470459
1706776011.4845235,49980,0.9255743026733398
1706776024.324312,50080,0.7625520825386047
1706776059.8644938,50360,0.809961199760437
1706776064.9342043,50400,0.8285669088363647
1706776087.7879546,50580,0.8030524253845215
1706776092.8402407,50620,0.8278676867485046
1706776184.177545,51340,0.8303719758987427
1706776212.1189618,51560,0.7780775427818298
1706776214.6576512,51580,0.8369936943054199
1706776240.0569193,51780,0.8384751677513123
1706776268.080228,52000,0.7855093479156494
1706776285.866713,52140,0.8094249963760376
1706776319.0512195,52400,0.8580809831619263
1706776339.4743526,52560,0.8765984773635864
1706776342.017953,52580,0.821496844291687
1706776359.8793898,52720,0.7984408140182495
1706776370.0744858,52800,0.8560830950737
1706776380.2422476,52880,0.80873703956604
1706776428.4302135,53260,0.888198971748352
1706776448.7184327,53420,0.7737507224082947
1706776451.2694693,53440,0.8651624917984009
1706776458.923449,53500,0.8873655200004578
1706776476.7093887,53640,0.8226838111877441
1706776484.3470078,53700,0.8393776416778564
1706776489.4445841,53740,0.8054008483886719
1706776497.0837064,53800,0.823952317237854
1706776507.252908,53880,0.8405194282531738
1706776530.1652899,54060,0.7613924741744995
1706776545.3858562,54180,0.8431320190429688
1706776558.0859725,54280,0.7472622394561768
1706776568.2469795,54360,0.8766586780548096
1706776598.7220693,54600,0.8636875152587891
1706776601.2737436,54620,0.8071931600570679
1706776611.4330842,54700,0.8149019479751587
1706776624.1536634,54800,0.7743374109268188
1706776626.6911519,54820,0.7923071384429932
1706776659.818707,55080,0.7974218130111694
1706776662.3636656,55100,0.8456476926803589
1706776664.9039438,55120,0.7987027168273926
1706776677.61796,55220,0.7717764377593994
1706776690.3217676,55320,0.7642377614974976
1706776697.956898,55380,0.7847691774368286
1706776723.4396565,55580,0.7795075178146362
1706776741.2924974,55720,0.8094891309738159
1706776810.2346146,56260,0.7692581415176392
1706776866.1521199,56700,0.7448884844779968
1706776891.6238825,56900,0.8643825054168701
1706776934.8350852,57240,0.7678362131118774
1706776937.3714747,57260,0.8447331190109253
1706776985.609809,57640,0.7953020334243774
1706777079.7172015,58380,0.8591742515563965
1706777087.3708658,58440,0.7327096462249756
1706777120.554138,58700,0.9403213262557983
1706777166.6119215,59060,0.769024133682251
1706777174.2875617,59120,0.7722303867340088
1706777192.1830177,59260,0.8333156108856201
1706777199.8535354,59320,0.7855262756347656
1706777220.3055606,59480,0.8539703488349915
1706777253.5402155,59740,0.729048490524292
1706777278.9877372,59940,0.7515058517456055
1706777337.7016957,60400,0.8467351198196411
1706777375.8873878,60700,0.7463392615318298
1706777408.893343,60960,0.7546430826187134
1706777500.3654768,61680,0.7921333312988281
1706777502.9095526,61700,0.7098714113235474
1706777551.1981485,62080,0.7613771557807922
1706777553.7429872,62100,0.8428620100021362
1706777556.3011231,62120,0.7714235782623291
1706777581.823284,62320,0.8379374742507935
1706777592.0278292,62400,0.8370882868766785
1706777594.598379,62420,0.8352276682853699
1706777597.14154,62440,0.8090627789497375
1706777609.916332,62540,0.8221306800842285
1706777615.0185359,62580,0.7894742488861084
1706777658.4633324,62920,0.7123327255249023
1706777729.831536,63480,0.76609206199646
1706777742.559505,63580,0.7912309169769287
1706777778.1700888,63860,0.7976062893867493
1706777795.9764276,64000,0.7309929132461548
1706777808.7372568,64100,0.8345350027084351
1706777841.7437334,64360,0.7580234408378601
1706777849.3647304,64420,0.7455898523330688
1706777854.4581478,64460,0.7773698568344116
1706777872.3109505,64600,0.7532753944396973
1706777902.9536889,64840,0.7911249399185181
1706777964.3042355,65320,0.8063299059867859
1706777971.950787,65380,0.8491108417510986
1706778068.8178616,66140,0.8466925621032715
1706778155.2255864,66820,0.7806748747825623
1706778195.8950856,67140,0.8543368577957153
1706778241.7765734,67500,0.765617311000824
1706778254.5805483,67600,0.8039419651031494
1706778267.362046,67700,0.7599346041679382
1706778269.9234095,67720,0.7586987614631653
1706778290.368522,67880,0.7479724287986755
1706778318.518805,68100,0.7823051810264587
1706778354.2307496,68380,0.7793793082237244
1706778374.6034772,68540,0.7635825872421265
1706778394.9878106,68700,0.7688177824020386
1706778407.733335,68800,0.7978030443191528
1706778463.689312,69240,0.8460417985916138
1706778481.491644,69380,0.8247344493865967
1706778519.6015518,69680,0.825835108757019
1706778522.13685,69700,0.8484315276145935
1706778524.6792152,69720,0.7308878302574158
1706778539.972114,69840,0.7403224110603333
1706778545.0688581,69880,0.833869218826294
1706778563.0088766,70020,0.7989180088043213
1706778629.3487515,70540,0.7710426449775696
1706778675.3340244,70900,0.8961259126663208
1706778690.6741135,71020,0.785345196723938
1706778731.4273734,71340,0.7526270747184753
1706778739.0649252,71400,0.7718529105186462
1706778756.9026735,71540,0.8406672477722168
1706778787.4336796,71780,0.7075228691101074
1706778817.9553313,72020,0.764031171798706
1706778851.039639,72280,0.7406501770019531
1706778853.594181,72300,0.8174313306808472
1706778858.6764102,72340,0.7977023124694824
1706778894.3157637,72620,0.7408158779144287
1706778955.379836,73100,0.9708989858627319
1706778963.0293581,73160,0.7992067337036133
1706778968.1132922,73200,0.8204587697982788
1706778973.2012968,73240,0.7772806286811829
1706778980.8438706,73300,0.7960387468338013
1706778991.0358264,73380,0.8788313865661621
1706778998.695123,73440,0.8030252456665039
1706779047.149667,73820,0.8185976147651672
1706779072.706583,74020,0.760125458240509
1706779103.37254,74260,0.8655702471733093
1706779116.114431,74360,0.7601585984230042
1706779187.3952274,74920,0.7872329354286194
1706779189.9309034,74940,0.7457528114318848
1706779195.0148644,74980,0.7595263719558716
1706779207.843174,75080,0.8056075572967529
1706779210.3841329,75100,0.7473070025444031
1706779228.2201774,75240,0.8249108195304871
1706779233.2921116,75280,0.7476644515991211
1706779281.5713017,75660,0.8213880658149719
1706779284.0969372,75680,0.7602019309997559
1706779294.258792,75760,0.7429961562156677
1706779301.8698146,75820,0.7527652978897095
1706779360.3172467,76280,0.7730981111526489
1706779385.8024113,76480,0.749873161315918
1706779449.6828651,76980,0.7555528283119202
1706779454.7947621,77020,0.8201107978820801
1706779480.3069282,77220,0.7364047765731812
1706779503.270455,77400,0.7614503502845764
1706779587.166715,78060,0.8539665937423706
1706779610.099872,78240,0.7871474027633667
1706779620.2538595,78320,0.7249706983566284
1706779635.4603627,78440,0.8032615184783936
1706779665.888558,78680,0.7573622465133667
1706779673.5281231,78740,0.7781344652175903
1706779716.9187324,79080,0.7828474044799805
1706779727.1253932,79160,0.7752987742424011
1706779750.0941963,79340,0.7183912992477417
1706779773.1392581,79520,0.7776963114738464
1706779788.4739256,79640,0.9394081830978394
1706779867.555829,80260,0.803318977355957
1706779872.6332235,80300,0.7608104348182678
1706779895.5739117,80480,0.7979055643081665
1706779923.4884639,80700,0.7224422693252563
1706779938.7574565,80820,0.7671445608139038
1706779956.505003,80960,0.729773998260498
1706780050.526065,81700,0.8355721235275269
1706780114.3260183,82200,0.8041663765907288
1706780129.68924,82320,0.7990585565567017
1706780144.983805,82440,0.7488709092140198
1706780152.6260884,82500,0.7586207985877991
1706780208.72041,82940,0.7187098264694214
1706780234.1922865,83140,0.7628692388534546
1706780297.781499,83640,0.7509756088256836
1706780325.78018,83860,0.7831074595451355
1706780363.978545,84160,0.7560887932777405
1706780399.644082,84440,0.7268500328063965
1706780414.922363,84560,0.7159376740455627
1706780463.241346,84940,0.7474121451377869
1706780470.8791635,85000,0.7668502330780029
1706780478.677299,85060,0.7861274480819702
1706780491.4425273,85160,0.7916556000709534
1706780552.8717656,85640,0.7206834554672241
1706780647.1448386,86380,0.8253332376480103
1706780659.8828812,86480,0.7590031027793884
1706780672.5859134,86580,0.7400380969047546
1706780687.8073423,86700,0.7069131135940552
1706780794.69263,87540,0.7952719926834106
1706780802.3309646,87600,0.7461717128753662
1706780843.1803539,87920,0.7173184752464294
1706780863.6064107,88080,0.7559078335762024
1706780873.8178985,88160,0.7327978610992432
1706780912.1624143,88460,0.769136905670166
1706780917.2820408,88500,0.7258111238479614
1706780945.3008976,88720,0.7218282222747803
1706780965.6597278,88880,0.7888094782829285
1706780993.5715175,89100,0.8017532825469971
1706781024.0823128,89340,0.7210787534713745
1706781082.5810208,89800,0.8141677379608154
1706781097.8572798,89920,0.8503945469856262
1706781174.6657643,90520,0.7569239139556885
1706781200.1945944,90720,0.7411072850227356
1706781210.3813705,90800,0.7588565349578857
1706781274.0069027,91300,0.8169760704040527
1706781284.1755931,91380,0.7492951154708862
1706781299.4455192,91500,0.7906016111373901
1706781319.7797828,91660,0.7526508569717407
1706781380.795252,92140,0.7300875186920166
1706781388.4102545,92200,0.74103844165802
1706781396.061014,92260,0.8265221118927002
1706781490.3348913,93000,0.7307722568511963
1706781503.042208,93100,0.7169122695922852
1706781513.2193174,93180,0.8032023906707764
1706781515.7851162,93200,0.8518990874290466
1706781523.4535928,93260,0.7730483412742615
1706781536.1838074,93360,0.7694253921508789
1706781564.0965676,93580,0.7737212181091309
1706781584.4295268,93740,0.7687989473342896
1706781594.5831225,93820,0.7959365844726562
1706781599.6494517,93860,0.7665656208992004
1706781614.914106,93980,0.8028333187103271
1706781635.2805176,94140,0.7093915343284607
1706781637.834582,94160,0.753117561340332
1706781653.135133,94280,0.8440825939178467
1706781660.8172364,94340,0.7893602848052979
1706781696.5494866,94620,0.8268542885780334
1706781714.4060166,94760,0.7153818607330322
1706781770.6038048,95200,0.712947428226471
1706781788.424776,95340,0.7167892456054688
1706781803.6548584,95460,0.7204158306121826
1706781813.8311372,95540,0.7722450494766235
1706781816.3801827,95560,0.7668629884719849
1706781885.0386586,96100,0.7335082292556763
1706781892.6662917,96160,0.7474080324172974
1706781900.2843978,96220,0.7680290937423706
1706781910.4370358,96300,0.8561595678329468
1706781951.1675396,96620,0.8422297239303589
1706781956.2601795,96660,0.7321081757545471
1706781961.3450859,96700,0.7307884693145752
1706781963.8772614,96720,0.6828339099884033
1706781966.431642,96740,0.8429824113845825
1706781986.8335962,96900,0.7351526021957397
1706782083.8837,97660,0.7358744144439697
1706782117.0497022,97920,0.7396235466003418
1706782155.2377527,98220,0.7752764225006104
1706782203.623471,98600,0.745969295501709
1706782213.7821925,98680,0.7250871658325195
1706782231.571975,98820,0.7304779887199402
1706782241.739236,98900,0.7605726718902588
1706782254.4614873,99000,0.8863459825515747
1706782333.4557304,99620,0.6963545083999634
1706782358.9602773,99820,0.8432518243789673
1706782361.5200226,99840,0.74455726146698
1706782443.2728002,100480,0.6766461133956909
1706782504.3419228,100960,0.7485905885696411
1706782539.920804,101240,0.7416011095046997
1706782552.6453936,101340,0.7774243354797363
1706782585.731487,101600,0.7898978590965271
1706782588.2745438,101620,0.7376784086227417
1706782608.651919,101780,0.7466287612915039
1706782613.773951,101820,0.7511036992073059
1706782626.559886,101920,0.7765340805053711
1706782721.1650734,102660,0.7554240822792053
1706782731.3825915,102740,0.9561294317245483
1706782741.5845568,102820,0.7766400575637817
1706782769.614539,103040,0.766068696975708
1706782772.1488535,103060,0.7758716344833374
1706782777.2472646,103100,0.7689701318740845
1706782779.793681,103120,0.684790849685669
1706782861.2858338,103760,0.8109562993049622
1706782889.2655358,103980,0.7348217368125916
1706782894.3424919,104020,0.710788369178772
1706782907.0433137,104120,0.6744952201843262
1706782912.1297455,104160,0.720963716506958
1706782924.846609,104260,0.7678275108337402
1706782940.1729753,104380,0.8012785911560059
1706782958.0056977,104520,0.7365316152572632
1706782991.2132254,104780,0.7604918479919434
1706783029.6074598,105080,0.9248366355895996
1706783042.4011207,105180,0.7333488464355469
1706783052.6421716,105260,0.8013720512390137
1706783060.30688,105320,0.7343063950538635
1706783113.760663,105740,0.7781140208244324
1706783136.62419,105920,0.7808332443237305
1706783195.031585,106380,0.747169554233551
1706783197.576167,106400,0.8643297553062439
1706783205.187763,106460,0.7164585590362549
1706783210.2730856,106500,0.798673152923584
1706783220.4653077,106580,0.7604290246963501
1706783235.6681893,106700,0.7491862177848816
1706783307.00419,107260,0.7722075581550598
1706783327.4675944,107420,0.7233591079711914
1706783386.1887934,107880,0.7402099370956421
1706783409.0867908,108060,0.7445120811462402
1706783411.6372852,108080,0.7366667985916138
1706783447.2682219,108360,0.7307699918746948
1706783465.0608177,108500,0.7915459871292114
1706783518.394831,108920,0.8886420130729675
1706783536.2129836,109060,0.7324358224868774
1706783541.3164642,109100,0.7872750759124756
1706783548.9639928,109160,0.7884997725486755
1706783554.083053,109200,0.8337290287017822
1706783669.1627123,110100,0.7683053016662598
1706783681.9411016,110200,0.7195262312889099
1706783684.4967864,110220,0.8577011227607727
1706783702.3690605,110360,0.7715619802474976
1706783712.5514126,110440,0.7313952445983887
1706783717.6329267,110480,0.7371623516082764
1706783773.473785,110920,0.7374695539474487
1706783829.4699707,111360,0.773197591304779
1706783923.7601123,112100,0.752020001411438
1706784023.152858,112880,0.7433054447174072
1706784048.6472766,113080,0.7637791633605957
1706784084.3750796,113360,0.8292920589447021
1706784135.2486176,113760,0.7308394908905029
1706784226.891989,114480,0.8737987875938416
1706784244.7329092,114620,0.6825138330459595
1706784270.2145946,114820,0.7796251773834229
1706784300.9544394,115060,0.6767939329147339
1706784308.6140876,115120,0.7576628923416138
1706784313.7301717,115160,0.7484700679779053
1706784316.2874858,115180,0.7517555952072144
1706784351.979875,115460,0.7711023092269897
1706784374.9550307,115640,0.773746132850647
1706784395.388325,115800,0.7385516166687012
1706784504.726905,116660,0.822623610496521
1706784591.292899,117340,0.7179547548294067
1706784624.5231235,117600,0.6870083808898926
1706784627.0830286,117620,0.7444024085998535
1706784632.1896117,117660,0.6929665207862854
1706784800.5247967,118980,0.8586978912353516
1706784813.2610602,119080,0.7334198951721191
1706784820.8873363,119140,0.7489538192749023
1706784841.1727345,119300,0.6993584036827087
1706784884.4108436,119640,0.7492349147796631
1706784907.2585256,119820,0.6843239665031433
1706784925.0602121,119960,0.8953362703323364
1706784940.429631,120080,0.7707185745239258
1706784955.669412,120200,0.7241705656051636
1706784958.2141368,120220,0.714599609375
1706785047.5417633,120920,0.7901651263237
1706785067.9969966,121080,0.7873395681381226
1706785126.7563381,121540,0.7639645338058472
1706785131.8440347,121580,0.7419307827949524
1706785134.3772633,121600,0.6675310134887695
1706785205.5820694,122160,0.7871479988098145
1706785215.7127976,122240,0.7105501890182495
1706785220.7914584,122280,0.7226558327674866
1706785271.622745,122680,0.7621323466300964
1706785284.3803144,122780,0.8367420434951782
1706785289.4913723,122820,0.750385046005249
1706785294.6083314,122860,0.7871254682540894
1706785361.0506327,123380,0.7322651147842407
1706785455.3919964,124120,0.7938507795333862
1706785470.648692,124240,0.7375867366790771
1706785496.0734832,124440,0.6926490068435669
1706785506.153908,124520,0.771693229675293
1706785516.3186378,124600,0.7597799301147461
1706785534.1189218,124740,0.7804943323135376
1706785551.8758156,124880,0.7218233346939087
1706785572.2994998,125040,0.7172400951385498
1706785643.6872628,125600,0.7295354008674622
1706785648.7910783,125640,0.749574601650238
1706785666.6601303,125780,0.7309954166412354
1706785687.112062,125940,0.7310190200805664
1706785689.6667914,125960,0.8060317039489746
1706785697.3448236,126020,0.7478744387626648
1706785733.1442657,126300,0.6790479421615601
1706785768.9102979,126580,0.6771829724311829
1706785779.0990233,126660,0.7380607724189758
1706785784.1954548,126700,0.6625574231147766
1706785817.2839794,126960,0.8420299291610718
1706785845.31277,127180,0.7386562824249268
1706785847.8729954,127200,0.7138690948486328
1706785860.6067271,127300,0.757413387298584
1706785865.6965983,127340,0.7649782299995422
1706785873.360776,127400,0.6705827713012695
1706785967.9238577,128140,0.847423791885376
1706786014.0237663,128500,0.7345794439315796
1706786062.6921048,128880,0.8304829001426697
1706786078.0867195,129000,0.7424169778823853
1706786103.5653155,129200,0.7503213882446289
1706786139.3547888,129480,0.770878255367279
1706786185.5271304,129840,0.833507776260376
1706786193.2220318,129900,0.7499134540557861
1706786195.769579,129920,0.7926884889602661
1706786280.1226044,130580,0.724084734916687
1706786287.7659636,130640,0.7725316286087036
1706786310.7353418,130820,0.7906395196914673
1706786326.003327,130940,0.686083972454071
1706786338.8001976,131040,0.6972100734710693
1706786341.3689995,131060,0.6491398811340332
1706786372.044537,131300,0.7477565407752991
1706786384.7646253,131400,0.7589004039764404
1706786425.578916,131720,0.7578622102737427
1706786438.2801034,131820,0.727276086807251
1706786450.9979844,131920,0.7014942765235901
1706786461.1534781,132000,0.7387343645095825
1706786501.815627,132320,0.7211917638778687
1706786537.512544,132600,0.7659338712692261
1706786588.5610764,133000,0.8517414927482605
1706786619.2333055,133240,0.8311144709587097
1706786649.9247012,133480,0.6721962094306946
1706786739.0453637,134180,0.8144717216491699
1706786756.8590796,134320,0.7930338382720947
1706786769.5675404,134420,0.7716857194900513
1706786774.6595106,134460,0.7191335558891296
1706786779.744816,134500,0.6760631799697876
1706786795.0072892,134620,0.740464448928833
1706786805.1858873,134700,0.6752134561538696
1706786846.0862231,135020,0.7179802656173706
1706786874.2410767,135240,0.7680248618125916
1706786879.3586626,135280,0.7493116855621338
1706786912.6493664,135540,0.7391993999481201
1706786935.7393193,135720,0.7718386650085449
1706786979.2638133,136060,0.731252908706665
1706787027.662089,136440,0.7701100707054138
1706787053.1035712,136640,0.6979801654815674
1706787068.3455274,136760,0.7439954280853271
1706787081.0377533,136860,0.6814171671867371
1706787086.1123676,136900,0.7538853287696838
1706787101.400658,137020,0.7633898258209229
1706787124.2674396,137200,0.7129507064819336
1706787165.151277,137520,0.6870498061180115
1706787265.7683823,138300,0.8533703088760376
1706787270.9914298,138340,0.7132160663604736
1706787278.789969,138400,0.7717208862304688
1706787307.4120698,138620,0.7552715539932251
1706787325.7384582,138760,0.6578508019447327
1706787382.989793,139200,0.7605966925621033
1706787424.7125142,139520,0.678543746471405
1706787466.6734626,139840,0.7745737433433533
1706787479.757331,139940,0.7176872491836548
