Wall time,Step,Value
1706284799.5990653,100,0.007003892678767443
1706284811.589356,380,0.007550741545855999
1706284830.5860622,820,0.004220645409077406
1706284836.6043098,960,0.004443620331585407
1706284849.2783685,1260,0.005251878872513771
1706284850.1538591,1280,0.005400064401328564
1706284856.923179,1440,0.004506534431129694
1706284862.0206673,1560,0.004677383694797754
1706284866.2506375,1660,0.004661371000111103
1706284872.163861,1800,0.004067407920956612
1706284884.6248972,2080,0.003237724071368575
1706284888.283657,2160,0.0047158775851130486
1706284900.2292624,2440,0.004406645428389311
1706284906.2742202,2580,0.003634453285485506
1706284907.9923594,2620,0.005529377609491348
1706284931.1681063,3160,0.0039767976850271225
1706284933.7539852,3220,0.004341549705713987
1706284935.4473968,3260,0.003838381264358759
1706284937.164292,3300,0.0030561452731490135
1706284943.9586864,3460,0.0028286350425332785
1706284960.6004703,3840,0.0038123198319226503
1706284970.9822397,4080,0.00400210777297616
1706284972.6951923,4120,0.0038440474309027195
1706284993.1917295,4600,0.004711089190095663
1706285006.0175896,4900,0.003692411817610264
1706285006.8363261,4920,0.00396733870729804
1706285018.952063,5200,0.0038407514803111553
1706285029.1314404,5440,0.003414313541725278
1706285031.712867,5500,0.003991646226495504
1706285038.5246215,5660,0.0037068589590489864
1706285041.1024015,5720,0.002821782138198614
1706285049.6033487,5920,0.002986517269164324
1706285068.172062,6340,0.0038412853609770536
1706285071.0175183,6400,0.0038234631065279245
1706285073.7554197,6460,0.0035160938277840614
1706285096.605085,6940,0.004475421272218227
1706285107.1012816,7180,0.002754128072410822
1706285112.7000525,7300,0.005284902174025774
1706285114.659013,7340,0.005128831602632999
1706285125.4760227,7580,0.00370316905900836
1706285132.5222342,7740,0.004176816903054714
1706285135.9584758,7820,0.0035294366534799337
1706285146.3660371,8060,0.004293708596378565
1706285157.7346716,8320,0.0038310252130031586
1706285163.6742992,8460,0.003810532856732607
1706285175.8731754,8740,0.0026434960309416056
1706285176.7274704,8760,0.003141070483252406
1706285178.5564978,8800,0.0040371050126850605
1706285184.8211288,8940,0.0040258304215967655
1706285198.020878,9240,0.003630388528108597
1706285201.5699043,9320,0.00337778078392148
1706285210.3748732,9520,0.0038033141754567623
1706285214.6848986,9620,0.0030799764208495617
1706285215.5743647,9640,0.004580716602504253
1706285220.6205664,9760,0.00435517868027091
1706285241.0626633,10220,0.003486530389636755
1706285242.7261624,10260,0.003505284897983074
1706285243.5654676,10280,0.003222248051315546
1706285247.3860807,10360,0.003074691165238619
1706285263.5702512,10680,0.0033782769460231066
1706285267.9620824,10780,0.005336052272468805
1706285269.6559424,10820,0.003265256527811289
1706285279.7662363,11060,0.0035109808668494225
1706285283.5544245,11140,0.0032065517734736204
1706285288.953338,11260,0.0029087159782648087
1706285311.9971201,11820,0.002969758352264762
1706285315.5373735,11900,0.002978574950248003
1706285317.2437348,11940,0.0036994176916778088
1706285344.4148817,12580,0.003327462822198868
1706285345.2458832,12600,0.003150990465655923
1706285351.8505845,12760,0.0028603216633200645
1706285356.838485,12880,0.00238032010383904
1706285357.661878,12900,0.0037225892301648855
