Wall time,Step,Value
1706284799.5990982,100,0.18893364071846008
1706284811.5894256,380,0.13454832136631012
1706284830.586091,820,0.07761643081903458
1706284836.6043391,960,0.11642205715179443
1706284849.2783988,1260,0.07945698499679565
1706284850.1539044,1280,0.1049933135509491
1706284856.9232056,1440,0.14390744268894196
1706284862.020708,1560,0.11082693189382553
1706284866.2506812,1660,0.09098227322101593
1706284872.1638827,1800,0.08796018362045288
1706284884.6249306,2080,0.09153734147548676
1706284888.283682,2160,0.07309603691101074
1706284900.2294405,2440,0.09381629526615143
1706284906.274247,2580,0.058483898639678955
1706284907.9923823,2620,0.12916003167629242
1706284931.1681273,3160,0.1084422916173935
1706284933.7543702,3220,0.10080777853727341
1706284935.44742,3260,0.07525235414505005
1706284937.164313,3300,0.10916776955127716
1706284943.958707,3460,0.09194282442331314
1706284960.6004972,3840,0.039396751672029495
1706284970.9822662,4080,0.07586227357387543
1706284972.695234,4120,0.15550222992897034
1706284993.1917787,4600,0.15733157098293304
1706285006.0176182,4900,0.0837005004286766
1706285006.8363526,4920,0.03485879674553871
1706285018.9520984,5200,0.1129126325249672
1706285029.131466,5440,0.08429445326328278
1706285031.7129016,5500,0.06194053962826729
1706285038.5246453,5660,0.10008157789707184
1706285041.1024551,5720,0.12226878106594086
1706285049.6033697,5920,0.09188714623451233
1706285068.1720948,6340,0.046004071831703186
1706285071.017558,6400,0.09182924777269363
1706285073.7554657,6460,0.08602720499038696
1706285096.60513,6940,0.12375836819410324
1706285107.1013412,7180,0.11605580896139145
1706285112.7053437,7300,0.09089819341897964
1706285114.6590557,7340,0.12281399220228195
1706285125.4760773,7580,0.10638301074504852
1706285132.5222557,7740,0.10746533423662186
1706285135.958604,7820,0.09716736525297165
1706285146.3712056,8060,0.09392647445201874
1706285157.7348018,8320,0.12048493325710297
1706285163.6795352,8460,0.11158667504787445
1706285175.878874,8740,0.07278776168823242
1706285176.727521,8760,0.08998768776655197
1706285178.556523,8800,0.049143530428409576
1706285184.8211606,8940,0.07151175290346146
1706285198.0210001,9240,0.07386463135480881
1706285201.569938,9320,0.09558986872434616
1706285210.3749032,9520,0.13869579136371613
1706285214.6904745,9620,0.09532250463962555
1706285215.5743954,9640,0.16223463416099548
1706285220.6222758,9760,0.1689058095216751
1706285241.06269,10220,0.12853868305683136
1706285242.7261848,10260,0.09000943601131439
1706285243.5654962,10280,0.07858756929636002
1706285247.386258,10360,0.11171004921197891
1706285263.5703096,10680,0.13045604526996613
1706285267.9621472,10780,0.11269896477460861
1706285269.6559727,10820,0.09419291466474533
1706285279.76626,11060,0.062455806881189346
1706285283.5605574,11140,0.09731636196374893
1706285288.95336,11260,0.045608632266521454
1706285311.9971745,11820,0.07508236914873123
1706285315.537418,11900,0.08000710606575012
1706285317.2437637,11940,0.11383502930402756
1706285344.41999,12580,0.0916377454996109
1706285345.2460535,12600,0.07463335245847702
1706285351.8506064,12760,0.0783085972070694
1706285356.8385363,12880,0.06396467238664627
1706285357.6619003,12900,0.10658182203769684
1706285369.5579085,13180,0.08832696080207825
1706285378.0067923,13360,0.10500237345695496
1706285385.3716521,13520,0.11425521969795227
1706285401.5394056,13900,0.08297327160835266
1706285424.3436155,14440,0.09381452202796936
1706285427.7241135,14520,0.08091694116592407
1706285443.4751167,14900,0.14039888978004456
1706285460.2286768,15300,0.05993121117353439
1706285469.3785915,15520,0.08177421241998672
1706285470.2189686,15540,0.08679722249507904
1706285475.2874277,15660,0.08967946469783783
1706285480.7156107,15780,0.11921802908182144
1706285494.7466428,16100,0.13428296148777008
1706285495.6058724,16120,0.1524306982755661
1706285497.2620595,16160,0.055762000381946564
1706285507.4259596,16400,0.08008972555398941
1706285518.1073186,16660,0.07088617980480194
1706285540.0234113,17160,0.052617352455854416
1706285548.1892946,17340,0.1331721991300583
1706285552.288172,17440,0.05463137850165367
1706285564.718303,17740,0.08509431034326553
1706285575.0457146,17960,0.10288748890161514
1706285579.0181189,18040,0.1172063872218132
1706285605.283424,18620,0.07283076643943787
1706285616.1082723,18860,0.06778750568628311
1706285622.102339,19000,0.09873697906732559
1706285664.32101,20000,0.0812370628118515
1706285666.9465322,20060,0.07897194474935532
1706285668.6828294,20100,0.05681606009602547
1706285678.145152,20320,0.1031612753868103
1706285684.063082,20460,0.11776460707187653
1706285687.4423454,20540,0.0937558189034462
1706285689.1126232,20580,0.08387110382318497
1706285696.5734143,20760,0.10163725912570953
1706285712.2385259,21140,0.06772258132696152
1706285723.9704063,21420,0.06527377665042877
1706285724.802471,21440,0.09696078300476074
1706285726.4550133,21480,0.05590759590268135
1706285729.7600677,21560,0.07881102710962296
1706285737.209559,21740,0.11858969181776047
1706285747.0947456,21980,0.06482525914907455
1706285750.7618773,22060,0.09486492723226547
1706285752.81927,22100,0.08928758651018143
1706285757.0309317,22200,0.09211185574531555
1706285758.70581,22240,0.091456837952137
1706285767.1934202,22440,0.05606992542743683
1706285770.5000618,22520,0.05610052868723869
1706285776.498867,22660,0.08985766023397446
1706285778.240455,22700,0.13269169628620148
1706285788.4165475,22940,0.08334972709417343
1706285792.6354477,23040,0.06416556984186172
1706285793.4641497,23060,0.04240264371037483
1706285803.5918927,23300,0.12416891008615494
1706285812.1360946,23500,0.10822027176618576
1706285813.8651302,23540,0.09903576970100403
1706285820.729638,23700,0.08076618611812592
1706285828.467375,23880,0.06363222748041153
1706285829.3017795,23900,0.07523677498102188
1706285850.9319487,24380,0.07842579483985901
1706285857.1643405,24520,0.08483590185642242
1706285875.469388,24940,0.11002913862466812
1706285879.9042096,25040,0.05670662224292755
1706285880.7541714,25060,0.08637944608926773
1706285882.4604044,25100,0.10622598230838776
1706285885.0200388,25160,0.06412790715694427
1706285888.4803069,25240,0.06889306008815765
1706285893.5441492,25360,0.09809108078479767
1706285896.9552588,25440,0.05307363346219063
1706285901.4123125,25540,0.08037902414798737
1706285920.5013692,25980,0.1077595055103302
1706285928.0127578,26140,0.08411868661642075
1706285942.6562755,26460,0.06483857333660126
1706285945.2139974,26520,0.08446240425109863
1706285962.3607736,26920,0.0832134485244751
1706285975.267286,27220,0.09945068508386612
1706285978.6562822,27300,0.09147310256958008
1706285987.9846363,27520,0.08552966266870499
1706285988.8582866,27540,0.06821224838495255
1706286024.6512258,28360,0.1906646192073822
1706286043.8993433,28780,0.10188526660203934
1706286044.7733138,28800,0.09425407648086548
1706286060.9307516,29160,0.07912949472665787
1706286061.8326664,29180,0.09557892382144928
1706286075.6950474,29500,0.08009906858205795
1706286077.8188362,29540,0.0493444986641407
1706286089.7819748,29820,0.07808984816074371
1706286093.1899664,29900,0.06534375995397568
1706286100.098056,30060,0.10589749366044998
1706286106.7648032,30220,0.09772328287363052
1706286109.2603226,30280,0.07912043482065201
1706286111.732496,30340,0.0893167033791542
1706286121.6846514,30580,0.06586003303527832
1706286139.1250286,30980,0.054868195205926895
1706286141.9067328,31040,0.06408539414405823
1706286154.7125602,31320,0.06649116426706314
1706286157.5182161,31380,0.06185631826519966
1706286162.3855517,31480,0.10752180963754654
1706286165.0767705,31540,0.07002474367618561
1706286172.9592373,31720,0.0736992210149765
1706286182.2031002,31940,0.10094273835420609
1706286186.6033633,32040,0.051027845591306686
1706286188.2726274,32080,0.07299681752920151
1706286208.3819,32560,0.06068577244877815
1706286215.1924555,32720,0.07574424892663956
1706286216.9037375,32760,0.3001807630062103
1706286244.8216438,33420,0.09201399236917496
1706286252.3890128,33600,0.06544516235589981
1706286257.4645221,33720,0.09558766335248947
1706286265.1073332,33900,0.12209844589233398
1706286271.9057295,34060,0.07398983091115952
1706286273.547018,34100,0.05613468959927559
1706286276.1261313,34160,0.08844464272260666
1706286279.6410449,34240,0.09207756072282791
1706286285.6375668,34380,0.07046205550432205
1706286308.616498,34920,0.040718305855989456
1706286334.1476538,35520,0.12468574196100235
1706286335.670823,35560,0.04924224689602852
1706286346.6697977,35800,0.060927391052246094
1706286349.2484963,35860,0.11158797889947891
1706286356.5481102,36020,0.0949980840086937
1706286398.3773599,36960,0.04789111390709877
