Wall time,Step,Value
1707379795.3496416,100,0.00957651436328888
1707379840.7214334,200,0.005883413832634687
1707379886.347234,300,0.004027968738228083
1707379932.0288148,400,0.007203427143394947
1707379977.7426205,500,0.0032176622189581394
1707380023.9443722,600,0.003926218952983618
1707380069.3188791,700,0.0029854837339371443
1707380114.891832,800,0.003043924691155553
1707380160.6398668,900,0.003630939172580838
1707380206.5794008,1000,0.0035381726920604706
1707380253.1735468,1100,0.0036668849643319845
1707380299.2101834,1200,0.0017177254194393754
1707380345.300348,1300,0.0043515535071492195
1707380391.4521234,1400,0.004231508355587721
1707380438.12687,1500,0.002668586792424321
1707380485.0399432,1600,0.0029166538733989
1707380531.1854334,1700,0.0025266145821660757
1707380577.5639832,1800,0.0033718296326696873
1707380624.0612812,1900,0.001669216202571988
1707380670.5930245,2000,0.0022735230159014463
1707380717.722069,2100,0.002525565680116415
1707380764.3204534,2200,0.002032633638009429
1707380810.9586902,2300,0.002045208355411887
1707380857.5644903,2400,0.0023030571173876524
1707380904.2078161,2500,0.0026200616266578436
1707380951.373697,2600,0.0031238184310495853
1707380998.0394194,2700,0.0020961062982678413
1707381044.502724,2800,0.0022474161814898252
1707381091.1542358,2900,0.00221496750600636
1707381137.775738,3000,0.0016295098466798663
1707381185.1569443,3100,0.0022984512615948915
1707381231.9420722,3200,0.002588411560282111
1707381278.7430267,3300,0.002408999251201749
1707381325.570737,3400,0.00254554720595479
1707381372.4565082,3500,0.002830357989296317
1707381419.981228,3600,0.001971509074792266
1707381466.9442766,3700,0.0027496584225445986
1707381513.8841584,3800,0.0019826272036880255
1707381560.8017254,3900,0.0023914824705570936
1707381607.7311902,4000,0.002469604602083564
1707381655.2554026,4100,0.0016232244670391083
1707381702.3008053,4200,0.0030872193165123463
1707381749.7459087,4300,0.0024221395142376423
1707381796.7755718,4400,0.0016636481741443276
1707381843.7912343,4500,0.0016778555000200868
1707381891.3870313,4600,0.0021720505319535732
1707381938.3995988,4700,0.0019086826359853148
1707381985.395091,4800,0.0023064743727445602
1707382032.397003,4900,0.0024822656996548176
1707382079.4200604,5000,0.0019937760662287474
1707382127.0425267,5100,0.0024238748010247946
1707382174.0988135,5200,0.0020575528033077717
1707382221.1558387,5300,0.002690607914701104
1707382268.2180943,5400,0.002649908186867833
1707382315.2626278,5500,0.002169577404856682
1707382362.8634288,5600,0.001992178848013282
1707382410.2287781,5700,0.0019240195397287607
