Wall time,Step,Value
1707379795.3495874,100,0.03745095431804657
1707379840.721398,200,0.03250151872634888
1707379886.347198,300,0.024847982451319695
1707379932.028777,400,0.027738021686673164
1707379977.7425833,500,0.02023741602897644
1707380023.9443398,600,0.023957479745149612
1707380069.3188381,700,0.022669345140457153
1707380114.8917806,800,0.018349645659327507
1707380160.639829,900,0.018624138087034225
1707380206.5793612,1000,0.022521834820508957
1707380253.1734793,1100,0.020863115787506104
1707380299.2101486,1200,0.01623101904988289
1707380345.3002863,1300,0.02367372438311577
1707380391.4520776,1400,0.019901985302567482
1707380438.1268132,1500,0.019750023260712624
1707380485.039892,1600,0.019713329151272774
1707380531.185392,1700,0.01591588370501995
1707380577.563942,1800,0.022695396095514297
1707380624.0612202,1900,0.015957333147525787
1707380670.5929816,2000,0.016482509672641754
1707380717.7220182,2100,0.01733393222093582
1707380764.320419,2200,0.01669716089963913
1707380810.9586558,2300,0.01838657259941101
1707380857.5644546,2400,0.017200730741024017
1707380904.2077582,2500,0.021879233419895172
1707380951.3736517,2600,0.020620979368686676
1707380998.0393865,2700,0.016378801316022873
1707381044.5026925,2800,0.017309613525867462
1707381091.154177,2900,0.016145633533596992
1707381137.7756915,3000,0.017053917050361633
1707381185.1569104,3100,0.018630944192409515
1707381231.9420378,3200,0.020386401563882828
1707381278.7429938,3300,0.016523856669664383
1707381325.570699,3400,0.015798287466168404
1707381372.456464,3500,0.018389955163002014
1707381419.9811916,3600,0.015064280480146408
1707381466.9442422,3700,0.01771918311715126
1707381513.8841238,3800,0.015558881685137749
1707381560.8016899,3900,0.017233770340681076
1707381607.731142,4000,0.0179467611014843
1707381655.2553577,4100,0.013806415721774101
1707381702.3007412,4200,0.019527852535247803
1707381749.7458572,4300,0.016230516135692596
1707381796.7755153,4400,0.014797884970903397
1707381843.7912023,4500,0.015044176951050758
1707381891.386975,4600,0.018814602866768837
1707381938.3995569,4700,0.016134075820446014
1707381985.395029,4800,0.017006464302539825
1707382032.39697,4900,0.017223434522747993
1707382079.4200277,5000,0.018368776887655258
1707382127.042493,5100,0.015233218669891357
1707382174.0987647,5200,0.01605464145541191
1707382221.1558042,5300,0.0178831797093153
1707382268.2180622,5400,0.01814945414662361
1707382315.2625942,5500,0.016636677086353302
1707382362.863394,5600,0.014053475111722946
1707382410.228729,5700,0.015289776027202606
1707382457.3589106,5800,0.013673875480890274
1707382504.5249686,5900,0.014957858249545097
1707382551.687141,6000,0.015829071402549744
1707382599.4237492,6100,0.015313939191401005
1707382646.58431,6200,0.015197223983705044
1707382693.7309773,6300,0.016793474555015564
1707382740.8952217,6400,0.016748981550335884
1707382788.039583,6500,0.015112203545868397
1707382835.7077792,6600,0.015528753399848938
1707382882.8208961,6700,0.015842659398913383
1707382929.9220498,6800,0.01451216172426939
1707382977.067062,6900,0.014054810628294945
1707383024.1732316,7000,0.01545653585344553
1707383074.4571986,7100,0.013405589386820793
1707383121.6839006,7200,0.012645842507481575
1707383168.9356616,7300,0.01619451306760311
1707383216.167098,7400,0.012488363310694695
1707383263.3923147,7500,0.012746240943670273
1707383311.1787012,7600,0.01725200191140175
1707383358.3356786,7700,0.01362148579210043
1707383405.514053,7800,0.012545283883810043
1707383452.7116456,7900,0.014309149235486984
1707383499.9162064,8000,0.014056026004254818
1707383547.7335944,8100,0.016191143542528152
1707383594.9500372,8200,0.014238439500331879
1707383642.1653802,8300,0.013933987356722355
1707383689.363884,8400,0.015132782980799675
1707383736.9011204,8500,0.01342109963297844
1707383784.698448,8600,0.012053515762090683
1707383831.8888097,8700,0.015050020068883896
1707383879.0890017,8800,0.01508374884724617
1707383926.2953165,8900,0.015388594940304756
1707383973.4752283,9000,0.013781130313873291
1707384021.2538443,9100,0.013539552688598633
1707384068.5018253,9200,0.01356534380465746
1707384115.7067149,9300,0.015366793610155582
1707384162.9202936,9400,0.015905750915408134
1707384210.1080863,9500,0.017291925847530365
1707384257.8457742,9600,0.014926574192941189
1707384305.0158343,9700,0.013859506696462631
1707384352.2200027,9800,0.014249401167035103
1707384399.5048764,9900,0.014122989028692245
1707384446.7858984,10000,0.012139817699790001
1707384494.7135634,10100,0.012407651171088219
1707384541.9761572,10200,0.013922078534960747
1707384589.209068,10300,0.016983792185783386
1707384636.2309608,10400,0.01422169990837574
1707384683.3281636,10500,0.012516285292804241
1707384731.176301,10600,0.0184854194521904
1707384778.4310136,10700,0.014263586141169071
1707384825.7497818,10800,0.01666347309947014
1707384873.095182,10900,0.01477030199021101
1707384920.3817196,11000,0.015526441857218742
1707384968.2491317,11100,0.012409116141498089
1707385015.525169,11200,0.0130782350897789
1707385063.0849087,11300,0.01379045844078064
1707385110.3507872,11400,0.011926652863621712
1707385157.6396828,11500,0.012632979080080986
1707385205.5637257,11600,0.012979058548808098
1707385252.8656015,11700,0.012397708371281624
1707385300.1670966,11800,0.011695033870637417
1707385347.4715657,11900,0.012193627655506134
1707385394.7585154,12000,0.010525333695113659
1707385442.629527,12100,0.01331927627325058
1707385489.9238532,12200,0.01446629036217928
1707385537.1879678,12300,0.013697370886802673
1707385584.441399,12400,0.011675553396344185
1707385631.7435124,12500,0.0125764524564147
1707385679.6349022,12600,0.01666998118162155
1707385727.181253,12700,0.013377095572650433
1707385774.4959996,12800,0.013348108157515526
1707385821.7882147,12900,0.013209560886025429
1707385869.0515149,13000,0.01218953263014555
1707385917.010575,13100,0.013508518226444721
1707385964.2977087,13200,0.012371683493256569
1707386011.5807374,13300,0.012296545319259167
1707386058.8554106,13400,0.010028954595327377
1707386106.1163585,13500,0.014155219309031963
1707386153.9457488,13600,0.012607922777533531
1707386201.170827,13700,0.011216050013899803
1707386248.4182022,13800,0.013025734573602676
1707386295.6776717,13900,0.01316052209585905
1707386342.9500124,14000,0.0128933135420084
1707386393.2660656,14100,0.013172640465199947
1707386440.51275,14200,0.010726889595389366
1707386487.7771492,14300,0.014543978497385979
1707386535.0698564,14400,0.012466300278902054
1707386582.2743807,14500,0.013218563050031662
1707386630.1190853,14600,0.012633267790079117
1707386677.363769,14700,0.01274770125746727
1707386724.6069696,14800,0.011275195516645908
1707386771.833088,14900,0.012966815382242203
1707386819.0401273,15000,0.013337789103388786
1707386866.8357997,15100,0.009933325462043285
1707386914.0296881,15200,0.011451540514826775
1707386961.2259896,15300,0.011478200554847717
1707387008.4323428,15400,0.014537929557263851
1707387055.871856,15500,0.013259707018733025
1707387103.6827478,15600,0.011616135016083717
1707387150.9228787,15700,0.01074928231537342
1707387198.1610017,15800,0.0110221141949296
1707387245.384201,15900,0.012191368266940117
1707387292.6269538,16000,0.015046948567032814
1707387340.4930754,16100,0.012850363738834858
1707387387.7042866,16200,0.012661600485444069
1707387434.9164157,16300,0.011724095791578293
1707387482.108373,16400,0.013401858508586884
1707387529.3566856,16500,0.010136136785149574
