Wall time,Step,Value
1707379795.3496332,100,0.007659869734197855
1707379840.721426,200,0.006899648811668158
1707379886.3472264,300,0.003912928514182568
1707379932.0288064,400,0.003690563840791583
1707379977.7426124,500,0.003506901441141963
1707380023.944365,600,0.003479350358247757
1707380069.318871,700,0.0034437724389135838
1707380114.8918064,800,0.002021322725340724
1707380160.6398594,900,0.0024546280037611723
1707380206.5793922,1000,0.0029396184254437685
1707380253.173539,1100,0.0026021513622254133
1707380299.2101753,1200,0.0025020993780344725
1707380345.300334,1300,0.0035613439977169037
1707380391.4521143,1400,0.002308921655640006
1707380438.1268618,1500,0.0038931958843022585
1707380485.039934,1600,0.002724581165239215
1707380531.1854248,1700,0.0016894879518076777
1707380577.5639749,1800,0.0032366036903113127
1707380624.0612729,1900,0.002121788216754794
1707380670.5930166,2000,0.002295422600582242
1707380717.7220604,2100,0.00213898834772408
1707380764.3204453,2200,0.0019439399475231767
1707380810.9586816,2300,0.0026108864694833755
1707380857.5644815,2400,0.0021955897100269794
1707380904.207808,2500,0.004396654199808836
1707380951.373689,2600,0.0028833288233727217
1707380998.0394108,2700,0.002124960068613291
1707381044.5027158,2800,0.003106130287051201
1707381091.1542265,2900,0.0018413019133731723
1707381137.77573,3000,0.002252088626846671
1707381185.1569362,3100,0.0025282043498009443
1707381231.942065,3200,0.0033626891672611237
1707381278.7430182,3300,0.001751312636770308
1707381325.5707285,3400,0.002115584211423993
1707381372.4564993,3500,0.0023480963427573442
1707381419.9812198,3600,0.002271136734634638
1707381466.9442687,3700,0.0020814600866287947
1707381513.8841498,3800,0.0020876305643469095
1707381560.8017166,3900,0.0027770379092544317
1707381607.7311816,4000,0.0023569446057081223
1707381655.2553935,4100,0.002638723701238632
1707381702.3007967,4200,0.0026083204429596663
1707381749.7458997,4300,0.0024802261032164097
1707381796.7755635,4400,0.0020328115206211805
1707381843.7912264,4500,0.0017297434387728572
1707381891.387,4600,0.0029861058574169874
1707381938.3995914,4700,0.0018017838010564446
1707381985.3950827,4800,0.0024385820142924786
1707382032.3969944,4900,0.0028156035114079714
1707382079.4200518,5000,0.002130164299160242
1707382127.042518,5100,0.0018633607542142272
1707382174.0988042,5200,0.002057940699160099
1707382221.1558294,5300,0.002137968083843589
1707382268.2180862,5400,0.00249684089794755
1707382315.2626195,5500,0.002192156855016947
1707382362.8634195,5600,0.0016488004475831985
1707382410.228769,5700,0.0017557323444634676
1707382457.3589358,5800,0.0017525881994515657
1707382504.524994,5900,0.0017983524594455957
1707382551.687166,6000,0.0018614977598190308
1707382599.423783,6100,0.0021766936406493187
1707382646.5843372,6200,0.0018308162689208984
1707382693.7310023,6300,0.0022533962037414312
